licencePlate,start_time,end_time,start_lat,start_lon,end_lat,end_lon,travel_time,vehicleTypeId,zipCode,model,type,postcode,zipCodeFixed,end_zipCode,end_postcode,start_area,end_area,route,day_of_week,hour_of_day
dc66085,2025-11-19 22:51:09,2025-11-20 03:19:08,55.708748,12.559379,55.708717,12.559381,268,34,2100,Renault Zoe,car,2100,2100,2500.0,2500.0,Kobenhavn O,Valby,Kobenhavn O → Valby,Wednesday,22
dd34506,2025-11-18 14:17:09,2025-11-19 06:51:08,55.726482,12.526339,55.72644,12.526315,994,34,2400,Renault Zoe,car,2400,2400,2100.0,2100.0,Kobenhavn NV,Kobenhavn O,Kobenhavn NV → Kobenhavn O,Tuesday,14
de88699,2025-11-19 14:17:08,2025-11-19 16:47:08,55.664772,12.576571,55.664761,12.576567,150,34,1562,Renault Zoe,car,1550,1550,2720.0,2720.0,Kobenhavn V,Vanlose,Kobenhavn V → Vanlose,Wednesday,14
dr11682,2025-11-19 16:01:09,2025-11-19 16:47:08,55.65633,12.60991,55.65633,12.609896,46,34,2300,Renault Zoe,car,2300,2300,2100.0,2100.0,Kobenhavn S,Kobenhavn O,Kobenhavn S → Kobenhavn O,Wednesday,16
dy44137,2025-11-19 17:13:09,2025-11-19 17:51:08,55.711281,12.473067,55.711269,12.473075,38,89,2700,unknown,unknown,2700,2700,2500.0,2500.0,Bronshoj,Valby,Bronshoj → Valby,Wednesday,17
dy44149,2025-11-18 14:17:09,2025-11-19 08:31:09,55.645882,12.626005,55.645882,12.625997,1094,34,2300,Renault Zoe,car,2300,2300,2100.0,2100.0,Kobenhavn S,Kobenhavn O,Kobenhavn S → Kobenhavn O,Tuesday,14
dz55096,2025-11-19 18:01:08,2025-11-19 18:47:09,55.654152,12.50742,55.65406,12.507288,46,34,2500,Renault Zoe,car,2500,2500,2400.0,2400.0,Valby,Kobenhavn NV,Valby → Kobenhavn NV,Wednesday,18
ea56799,2025-11-18 22:25:08,2025-11-19 06:53:09,55.654491,12.611696,55.654518,12.611703,508,34,2300,Renault Zoe,car,2300,2300,2500.0,2500.0,Kobenhavn S,Valby,Kobenhavn S → Valby,Tuesday,22
ec12319,2025-11-18 09:27:08,2025-11-18 11:39:09,55.696339,12.570296,55.696369,12.5703,132,34,2100,Renault Zoe,car,2100,2100,2300.0,2300.0,Kobenhavn O,Kobenhavn S,Kobenhavn O → Kobenhavn S,Tuesday,9
ec12319,2025-11-19 08:01:09,2025-11-19 09:11:09,55.670174,12.53091,55.670143,12.530945,70,34,2000,Renault Zoe,car,2000,2000,2300.0,2300.0,Frederiksberg C,Kobenhavn S,Frederiksberg C → Kobenhavn S,Wednesday,8
ec12319,2025-11-19 23:03:09,2025-11-20 03:15:09,55.668922,12.532444,55.668816,12.532503,252,34,1804,Renault Zoe,car,2000,2000,2300.0,2300.0,Frederiksberg C,Kobenhavn S,Frederiksberg C → Kobenhavn S,Wednesday,23
ec12320,2025-11-19 15:41:08,2025-11-19 16:13:08,55.696762,12.537305,55.696762,12.537262,32,34,2200,Renault Zoe,car,2200,2200,2300.0,2300.0,Kobenhavn N,Kobenhavn S,Kobenhavn N → Kobenhavn S,Wednesday,15
ec81282,2025-11-18 14:37:08,2025-11-18 17:05:09,55.695656,12.54447,55.695557,12.54433,148,2,2200,Renault Zoe,car,2200,2200,2300.0,2300.0,Kobenhavn N,Kobenhavn S,Kobenhavn N → Kobenhavn S,Tuesday,14
ee67381,2025-11-18 16:05:09,2025-11-19 07:07:09,55.707081,12.541044,55.707096,12.541038,902,34,2400,Renault Zoe,car,2400,2400,2400.0,2400.0,Kobenhavn NV,Kobenhavn NV,Kobenhavn NV → Kobenhavn NV,Tuesday,16
el65568,2025-11-19 07:19:08,2025-11-19 07:25:08,55.663754,12.623343,55.663754,12.623343,6,34,1441,Renault Zoe,car,1050,1050,2400.0,2400.0,Kobenhavn K,Kobenhavn NV,Kobenhavn K → Kobenhavn NV,Wednesday,7
cx86642,2025-11-22 00:09:08,2025-11-22 00:41:08,55.709049,12.535315,55.709034,12.535325,32,34,2400,Renault Zoe,car,2400,2400,2500.0,2500.0,Kobenhavn NV,Valby,Kobenhavn NV → Valby,Saturday,0
cx87445,2025-11-20 02:51:09,2025-11-20 07:33:09,55.657307,12.501194,55.657398,12.501151,282,34,2500,Renault Zoe,car,2500,2500,2100.0,2100.0,Valby,Kobenhavn O,Valby → Kobenhavn O,Thursday,2
dc47399,2025-11-20 19:35:09,2025-11-20 21:29:09,55.705509,12.514028,55.705509,12.514028,114,34,2400,Renault Zoe,car,2400,2400,2150.0,2150.0,Kobenhavn NV,Nordhavn,Kobenhavn NV → Nordhavn,Thursday,19
dc66087,2025-11-21 14:05:09,2025-11-21 14:07:09,55.699039,12.538603,55.699024,12.538617,2,34,2200,Renault Zoe,car,2200,2200,2300.0,2300.0,Kobenhavn N,Kobenhavn S,Kobenhavn N → Kobenhavn S,Friday,14
dd72525,2025-11-21 18:47:08,2025-11-22 00:41:08,55.681885,12.561459,55.681984,12.561518,354,34,1370,Renault Zoe,car,1050,1050,2100.0,2100.0,Kobenhavn K,Kobenhavn O,Kobenhavn K → Kobenhavn O,Friday,18
de88641,2025-11-20 05:17:09,2025-11-20 06:29:08,55.676189,12.569586,55.676182,12.569568,72,34,1550,Renault Zoe,car,1550,1550,2100.0,2100.0,Kobenhavn V,Kobenhavn O,Kobenhavn V → Kobenhavn O,Thursday,5
de88686,2025-11-20 18:59:09,2025-11-20 19:19:09,55.678238,12.571879,55.678238,12.571879,20,34,1457,Renault Zoe,car,1050,1050,2200.0,2200.0,Kobenhavn K,Kobenhavn N,Kobenhavn K → Kobenhavn N,Thursday,18
dp74154,2025-11-20 09:25:08,2025-11-20 14:37:09,55.689022,12.582888,55.688999,12.58288,312,34,1317,Renault Zoe,car,1050,1050,2000.0,2000.0,Kobenhavn K,Frederiksberg C,Kobenhavn K → Frederiksberg C,Thursday,9
dy74226,2025-11-21 09:09:09,2025-11-21 10:17:09,55.667049,12.513806,55.667049,12.513806,68,34,2500,Renault Zoe,car,2500,2500,2700.0,2700.0,Valby,Bronshoj,Valby → Bronshoj,Friday,9
dz81031,2025-11-20 16:45:09,2025-11-21 07:29:08,55.662254,12.609998,55.662254,12.609998,884,34,2300,Renault Zoe,car,2300,2300,2200.0,2200.0,Kobenhavn S,Kobenhavn N,Kobenhavn S → Kobenhavn N,Thursday,16
dz92211,2025-11-21 16:51:08,2025-11-21 22:09:09,55.675644,12.571594,55.675602,12.571562,318,34,1550,Renault Zoe,car,1550,1550,2450.0,2450.0,Kobenhavn V,Kobenhavn SV,Kobenhavn V → Kobenhavn SV,Friday,16
eb16379,2025-11-21 15:11:08,2025-11-21 16:23:08,55.706219,12.544383,55.706211,12.544397,72,34,2200,Renault Zoe,car,2200,2200,2100.0,2100.0,Kobenhavn N,Kobenhavn O,Kobenhavn N → Kobenhavn O,Friday,15
eh75655,2025-11-20 10:29:09,2025-11-20 11:15:09,55.717709,12.575419,55.717724,12.575395,46,34,2100,Renault Zoe,car,2100,2100,2720.0,2720.0,Kobenhavn O,Vanlose,Kobenhavn O → Vanlose,Thursday,10
eh75655,2025-11-21 17:21:09,2025-11-21 18:37:08,55.675926,12.561283,55.676025,12.561204,76,34,1605,Renault Zoe,car,1550,1550,2720.0,2720.0,Kobenhavn V,Vanlose,Kobenhavn V → Vanlose,Friday,17
ej84945,2025-11-20 02:51:09,2025-11-20 07:37:08,55.708229,12.563708,55.708195,12.563562,286,34,2100,Renault Zoe,car,2100,2100,2000.0,2000.0,Kobenhavn O,Frederiksberg C,Kobenhavn O → Frederiksberg C,Thursday,2
cs24250,2025-11-23 10:39:09,2025-11-23 12:57:08,55.687241,12.582516,55.687241,12.582589,138,2,1316,Renault Zoe,car,1050,1050,2720.0,2720.0,Kobenhavn K,Vanlose,Kobenhavn K → Vanlose,Sunday,10
cx86664,2025-11-23 15:27:09,2025-11-23 19:05:09,55.666706,12.519063,55.666668,12.519114,218,34,1805,Renault Zoe,car,2000,2000,2500.0,2500.0,Frederiksberg C,Valby,Frederiksberg C → Valby,Sunday,15
cx86664,2025-11-23 22:57:09,2025-11-24 00:11:08,55.693295,12.555503,55.693272,12.555491,74,34,2200,Renault Zoe,car,2200,2200,2500.0,2500.0,Kobenhavn N,Valby,Kobenhavn N → Valby,Sunday,22
dc71609,2025-11-22 19:19:08,2025-11-22 22:43:08,55.690365,12.572278,55.69038,12.572244,204,2,1307,Renault Zoe,car,1050,1050,2400.0,2400.0,Kobenhavn K,Kobenhavn NV,Kobenhavn K → Kobenhavn NV,Saturday,19
dd28393,2025-11-22 17:01:08,2025-11-22 21:09:08,55.703476,12.568923,55.703449,12.568882,248,34,2100,Renault Zoe,car,2100,2100,2200.0,2200.0,Kobenhavn O,Kobenhavn N,Kobenhavn O → Kobenhavn N,Saturday,17
dr11726,2025-11-22 21:25:08,2025-11-23 08:31:09,55.645908,12.594586,55.645908,12.594562,666,34,2300,Renault Zoe,car,2300,2300,2200.0,2200.0,Kobenhavn S,Kobenhavn N,Kobenhavn S → Kobenhavn N,Saturday,21
dr11732,2025-11-23 19:41:09,2025-11-23 21:43:08,55.684361,12.584568,55.684361,12.584523,122,34,1304,Renault Zoe,car,1050,1050,2200.0,2200.0,Kobenhavn K,Kobenhavn N,Kobenhavn K → Kobenhavn N,Sunday,19
dx15896,2025-11-23 19:51:08,2025-11-23 22:45:08,55.66206,12.515613,55.661945,12.515478,174,34,2500,Renault Zoe,car,2500,2500,2400.0,2400.0,Valby,Kobenhavn NV,Valby → Kobenhavn NV,Sunday,19
dy44150,2025-11-22 12:39:09,2025-11-22 13:17:09,55.702099,12.553532,55.702019,12.553519,38,34,2200,Renault Zoe,car,2200,2200,2300.0,2300.0,Kobenhavn N,Kobenhavn S,Kobenhavn N → Kobenhavn S,Saturday,12
dz55151,2025-11-22 05:13:08,2025-11-22 07:45:08,55.704979,12.526956,55.704964,12.526857,152,34,2400,Renault Zoe,car,2400,2400,2000.0,2000.0,Kobenhavn NV,Frederiksberg C,Kobenhavn NV → Frederiksberg C,Saturday,5
dz55151,2025-11-22 13:41:08,2025-11-22 13:59:08,55.682438,12.511397,55.682438,12.511397,18,34,2000,Renault Zoe,car,2000,2000,2400.0,2400.0,Frederiksberg C,Kobenhavn NV,Frederiksberg C → Kobenhavn NV,Saturday,13
dz81021,2025-11-23 14:25:09,2025-11-23 16:49:08,55.684116,12.525671,55.684147,12.525796,144,34,2000,Renault Zoe,car,2000,2000,2500.0,2500.0,Frederiksberg C,Valby,Frederiksberg C → Valby,Sunday,14
dz81021,2025-11-23 17:17:09,2025-11-24 00:11:08,55.718491,12.547711,55.718491,12.547695,414,34,2400,Renault Zoe,car,2400,2400,2500.0,2500.0,Kobenhavn NV,Valby,Kobenhavn NV → Valby,Sunday,17
ea89968,2025-11-22 00:11:08,2025-11-22 09:51:08,55.685337,12.486714,55.68528,12.486703,580,34,2720,Renault Zoe,car,2720,2720,2100.0,2100.0,Vanlose,Kobenhavn O,Vanlose → Kobenhavn O,Saturday,0
ee96558,2025-11-23 13:27:09,2025-11-23 13:55:08,55.648037,12.548254,55.647999,12.548279,28,34,2450,Renault Zoe,car,2450,2450,2100.0,2100.0,Kobenhavn SV,Kobenhavn O,Kobenhavn SV → Kobenhavn O,Sunday,13
el78605,2025-11-23 19:23:08,2025-11-24 00:11:08,55.715714,12.534989,55.715748,12.535,288,34,2400,Renault Zoe,car,2400,2400,2100.0,2100.0,Kobenhavn NV,Kobenhavn O,Kobenhavn NV → Kobenhavn O,Sunday,19
el78606,2025-11-22 17:45:08,2025-11-23 11:47:08,55.685108,12.593247,55.685116,12.593244,1082,34,1310,Renault Zoe,car,1050,1050,2100.0,2100.0,Kobenhavn K,Kobenhavn O,Kobenhavn K → Kobenhavn O,Saturday,17
el78614,2025-11-22 06:11:09,2025-11-22 10:31:08,55.684605,12.523376,55.684555,12.523409,260,34,2000,Renault Zoe,car,2000,2000,2100.0,2100.0,Frederiksberg C,Kobenhavn O,Frederiksberg C → Kobenhavn O,Saturday,6
em41833,2025-11-22 15:59:09,2025-11-22 16:27:09,55.685383,12.57021,55.685402,12.570253,28,2,1123,Renault Zoe,car,1050,1050,2100.0,2100.0,Kobenhavn K,Kobenhavn O,Kobenhavn K → Kobenhavn O,Saturday,15
bv17566,2025-11-24 08:37:08,2025-11-24 10:13:09,55.700951,12.532279,55.700951,12.532361,96,2,2400,Renault Zoe,car,2400,2400,2500.0,2500.0,Kobenhavn NV,Valby,Kobenhavn NV → Valby,Monday,8
ce58905,2025-11-25 14:23:08,2025-11-25 15:41:08,55.690544,12.564889,55.690639,12.564889,78,2,2200,Renault Zoe,car,2200,2200,2700.0,2700.0,Kobenhavn N,Bronshoj,Kobenhavn N → Bronshoj,Tuesday,14
df15137,2025-11-24 12:31:09,2025-11-24 13:37:08,55.692814,12.534524,55.692814,12.534537,66,34,1954,Renault Zoe,car,2000,2000,2300.0,2300.0,Frederiksberg C,Kobenhavn S,Frederiksberg C → Kobenhavn S,Monday,12
df15137,2025-11-24 13:49:09,2025-11-24 14:21:09,55.692814,12.534465,55.692863,12.534643,32,34,1954,Renault Zoe,car,2000,2000,2300.0,2300.0,Frederiksberg C,Kobenhavn S,Frederiksberg C → Kobenhavn S,Monday,13
dr11640,2025-11-24 00:03:09,2025-11-24 05:51:08,55.681648,12.590354,55.681618,12.590312,348,34,1254,Renault Zoe,car,1050,1050,2720.0,2720.0,Kobenhavn K,Vanlose,Kobenhavn K → Vanlose,Monday,0
dr11670,2025-11-24 08:15:09,2025-11-24 09:19:09,55.668736,12.538566,55.668766,12.538596,64,34,1770,Renault Zoe,car,1550,1550,2300.0,2300.0,Kobenhavn V,Kobenhavn S,Kobenhavn V → Kobenhavn S,Monday,8
dr11681,2025-11-24 05:47:09,2025-11-24 06:09:08,55.663589,12.562618,55.663589,12.562618,22,34,1561,Renault Zoe,car,1550,1550,2300.0,2300.0,Kobenhavn V,Kobenhavn S,Kobenhavn V → Kobenhavn S,Monday,5
dr11700,2025-11-25 11:57:09,2025-11-25 11:59:08,55.69738,12.557576,55.69738,12.557576,2,34,2200,Renault Zoe,car,2200,2200,2300.0,2300.0,Kobenhavn N,Kobenhavn S,Kobenhavn N → Kobenhavn S,Tuesday,11
dr11721,2025-11-24 09:19:09,2025-11-24 12:03:09,55.660889,12.570291,55.660816,12.570349,164,34,1560,Renault Zoe,car,1550,1550,2700.0,2700.0,Kobenhavn V,Bronshoj,Kobenhavn V → Bronshoj,Monday,9
dr11732,2025-11-25 09:27:08,2025-11-25 09:59:09,55.658836,12.514589,55.658791,12.514661,32,34,2500,Renault Zoe,car,2500,2500,2100.0,2100.0,Valby,Kobenhavn O,Valby → Kobenhavn O,Tuesday,9
eb16437,2025-11-24 14:49:09,2025-11-24 15:41:09,55.691975,12.582204,55.691944,12.582202,52,94,2100,Renault Zoe,car,2100,2100,2100.0,2100.0,Kobenhavn O,Kobenhavn O,Kobenhavn O → Kobenhavn O,Monday,14
ek45403,2025-11-24 00:03:09,2025-11-24 01:29:08,55.652466,12.546214,55.652409,12.546139,86,34,2450,Renault Zoe,car,2450,2450,2300.0,2300.0,Kobenhavn SV,Kobenhavn S,Kobenhavn SV → Kobenhavn S,Monday,0
bs95830,2025-11-26 16:49:09,2025-11-26 18:43:08,55.682949,12.580947,55.683006,12.581028,114,6,1306,unknown,van,1050,1050,2500.0,2500.0,Kobenhavn K,Valby,Kobenhavn K → Valby,Wednesday,16
ce58899,2025-11-27 07:43:08,2025-11-27 13:37:09,55.707928,12.597972,55.707985,12.598112,354,2,2150,Renault Zoe,car,2150,2150,2450.0,2450.0,Nordhavn,Kobenhavn SV,Nordhavn → Kobenhavn SV,Thursday,7
ce58913,2025-11-26 16:11:08,2025-11-26 16:17:09,55.684025,12.575948,55.684025,12.575954,6,2,1123,Renault Zoe,car,1050,1050,2300.0,2300.0,Kobenhavn K,Kobenhavn S,Kobenhavn K → Kobenhavn S,Wednesday,16
cx86652,2025-11-26 13:05:09,2025-11-26 13:17:08,55.692928,12.532393,55.692928,12.532393,12,34,2000,Renault Zoe,car,2000,2000,2000.0,2000.0,Frederiksberg C,Frederiksberg C,Frederiksberg C → Frederiksberg C,Wednesday,13
cx86698,2025-11-26 11:47:09,2025-11-26 12:19:08,55.708229,12.598547,55.708179,12.599326,32,34,2150,Renault Zoe,car,2150,2150,2500.0,2500.0,Nordhavn,Valby,Nordhavn → Valby,Wednesday,11
dc47415,2025-11-26 13:49:09,2025-11-26 13:51:09,55.667202,12.624562,55.667202,12.624562,2,34,2300,Renault Zoe,car,2300,2300,2200.0,2200.0,Kobenhavn S,Kobenhavn N,Kobenhavn S → Kobenhavn N,Wednesday,13
dd24390,2025-11-26 05:03:08,2025-11-26 05:57:08,55.669025,12.494625,55.669025,12.49458,54,34,2500,Renault Zoe,car,2500,2500,2200.0,2200.0,Valby,Kobenhavn N,Valby → Kobenhavn N,Wednesday,5
de16324,2025-11-26 06:13:09,2025-11-26 07:23:09,55.674202,12.545518,55.674236,12.545538,70,34,1825,Renault Zoe,car,2000,2000,2300.0,2300.0,Frederiksberg C,Kobenhavn S,Frederiksberg C → Kobenhavn S,Wednesday,6
de88598,2025-11-26 21:13:09,2025-11-27 05:47:08,55.698521,12.535514,55.698521,12.535502,514,34,2400,Renault Zoe,car,2400,2400,2000.0,2000.0,Kobenhavn NV,Frederiksberg C,Kobenhavn NV → Frederiksberg C,Wednesday,21
de88713,2025-11-25 21:37:09,2025-11-25 22:09:09,55.680714,12.553528,55.680687,12.553528,32,34,1925,Renault Zoe,car,2000,2000,2100.0,2100.0,Frederiksberg C,Kobenhavn O,Frederiksberg C → Kobenhavn O,Tuesday,21
dy44099,2025-11-27 12:31:09,2025-11-27 13:33:08,55.671574,12.578091,55.671597,12.578137,62,34,1559,Renault Zoe,car,1550,1550,2450.0,2450.0,Kobenhavn V,Kobenhavn SV,Kobenhavn V → Kobenhavn SV,Thursday,12
dy44100,2025-11-27 06:53:09,2025-11-27 09:35:09,55.670036,12.570628,55.670067,12.570589,162,34,1576,Renault Zoe,car,1550,1550,2450.0,2450.0,Kobenhavn V,Kobenhavn SV,Kobenhavn V → Kobenhavn SV,Thursday,6
dy70418,2025-11-27 00:53:08,2025-11-27 01:27:08,55.68129,12.568673,55.681297,12.568746,34,2,1451,Renault Zoe,car,1050,1050,2450.0,2450.0,Kobenhavn K,Kobenhavn SV,Kobenhavn K → Kobenhavn SV,Thursday,0
dy74216,2025-11-25 20:23:09,2025-11-26 09:23:08,55.657478,12.596989,55.657448,12.597003,780,34,2300,Renault Zoe,car,2300,2300,2450.0,2450.0,Kobenhavn S,Kobenhavn SV,Kobenhavn S → Kobenhavn SV,Tuesday,20
dz55111,2025-11-26 11:21:08,2025-11-26 11:41:09,55.683399,12.58325,55.683399,12.58325,20,34,1304,Renault Zoe,car,1050,1050,2500.0,2500.0,Kobenhavn K,Valby,Kobenhavn K → Valby,Wednesday,11
dz81010,2025-11-26 18:23:08,2025-11-27 13:33:08,55.709789,12.464587,55.709774,12.464628,1150,34,2700,Renault Zoe,car,2700,2700,2100.0,2100.0,Bronshoj,Kobenhavn O,Bronshoj → Kobenhavn O,Wednesday,18
dz81026,2025-11-26 09:37:09,2025-11-26 17:09:08,55.648552,12.506351,55.648552,12.506287,452,34,2500,Renault Zoe,car,2500,2500,2100.0,2100.0,Valby,Kobenhavn O,Valby → Kobenhavn O,Wednesday,9
eb61354,2025-11-27 07:25:08,2025-11-27 07:33:08,55.657063,12.513015,55.657063,12.513015,8,34,2500,Renault Zoe,car,2500,2500,2300.0,2300.0,Valby,Kobenhavn S,Valby → Kobenhavn S,Thursday,7
ec83479,2025-11-26 13:57:09,2025-11-26 15:09:09,55.680779,12.56816,55.680771,12.56815,72,34,1451,Renault Zoe,car,1050,1050,2400.0,2400.0,Kobenhavn K,Kobenhavn NV,Kobenhavn K → Kobenhavn NV,Wednesday,13
cb23387,2025-08-05 20:45:08,2025-08-06 06:01:09,55.681217,12.55337,55.681217,12.5533,556,2,1925,Renault Zoe,car,2000,2000,2300.0,2300.0,Frederiksberg C,Kobenhavn S,Frederiksberg C → Kobenhavn S,Tuesday,20
cb31146,2025-08-04 19:33:09,2025-08-05 04:29:08,55.699772,12.591455,55.699852,12.591455,536,2,1328,Renault Zoe,car,1050,1050,2450.0,2450.0,Kobenhavn K,Kobenhavn SV,Kobenhavn K → Kobenhavn SV,Monday,19
ce58919,2025-08-04 19:51:09,2025-08-05 02:59:08,55.699814,12.525037,55.699806,12.525019,428,2,2400,Renault Zoe,car,2400,2400,2400.0,2400.0,Kobenhavn NV,Kobenhavn NV,Kobenhavn NV → Kobenhavn NV,Monday,19
cx87445,2025-08-05 15:57:09,2025-08-06 07:53:08,55.692432,12.53896,55.692463,12.538914,956,34,2200,Renault Zoe,car,2200,2200,2700.0,2700.0,Kobenhavn N,Bronshoj,Kobenhavn N → Bronshoj,Tuesday,15
de88700,2025-08-06 11:45:08,2025-08-06 12:33:08,55.654476,12.611987,55.654442,12.611979,48,34,2300,Renault Zoe,car,2300,2300,2500.0,2500.0,Kobenhavn S,Valby,Kobenhavn S → Valby,Wednesday,11
de88705,2025-08-05 12:35:09,2025-08-05 12:41:08,55.67189,12.563726,55.67189,12.563726,6,34,1701,Renault Zoe,car,1550,1550,2200.0,2200.0,Kobenhavn V,Kobenhavn N,Kobenhavn V → Kobenhavn N,Tuesday,12
dp52231,2025-08-05 18:01:08,2025-08-05 21:47:09,55.621891,12.575208,55.621891,12.575208,226,34,2300,Renault Zoe,car,2300,2300,2500.0,2500.0,Kobenhavn S,Valby,Kobenhavn S → Valby,Tuesday,18
dp74151,2025-08-06 14:41:08,2025-08-06 16:39:08,55.68589,12.58704,55.685936,12.58693,118,34,1300,Renault Zoe,car,1050,1050,2100.0,2100.0,Kobenhavn K,Kobenhavn O,Kobenhavn K → Kobenhavn O,Wednesday,14
dr11612,2025-08-05 07:51:08,2025-08-05 09:09:09,55.698845,12.538554,55.698738,12.538503,78,34,2200,Renault Zoe,car,2200,2200,2500.0,2500.0,Kobenhavn N,Valby,Kobenhavn N → Valby,Tuesday,7
dr11656,2025-08-04 18:37:08,2025-08-04 19:41:08,55.659267,12.604345,55.659267,12.604354,64,34,2300,Renault Zoe,car,2300,2300,2300.0,2300.0,Kobenhavn S,Kobenhavn S,Kobenhavn S → Kobenhavn S,Monday,18
dz55137,2025-08-04 20:19:08,2025-08-04 21:05:08,55.698387,12.539948,55.698437,12.539921,46,34,2200,Renault Zoe,car,2200,2200,2300.0,2300.0,Kobenhavn N,Kobenhavn S,Kobenhavn N → Kobenhavn S,Monday,20
dz92216,2025-08-05 17:29:08,2025-08-05 18:11:08,55.715813,12.574062,55.715714,12.574019,42,34,2100,Renault Zoe,car,2100,2100,2200.0,2200.0,Kobenhavn O,Kobenhavn N,Kobenhavn O → Kobenhavn N,Tuesday,17
dz92216,2025-08-06 12:01:09,2025-08-06 12:03:08,55.703728,12.527291,55.703728,12.527291,2,34,2400,Renault Zoe,car,2400,2400,2200.0,2200.0,Kobenhavn NV,Kobenhavn N,Kobenhavn NV → Kobenhavn N,Wednesday,12
eb29776,2025-08-06 11:37:09,2025-08-06 16:39:08,55.68269,12.488545,55.682625,12.488545,302,34,2720,Renault Zoe,car,2720,2720,2300.0,2300.0,Vanlose,Kobenhavn S,Vanlose → Kobenhavn S,Wednesday,11
eb61368,2025-08-06 16:25:08,2025-08-06 16:27:08,55.655273,12.638212,55.655273,12.638212,2,34,2300,Renault Zoe,car,2300,2300,2300.0,2300.0,Kobenhavn S,Kobenhavn S,Kobenhavn S → Kobenhavn S,Wednesday,16
eb61369,2025-08-05 20:59:08,2025-08-06 02:39:08,55.692074,12.557237,55.692074,12.557174,340,34,2200,Renault Zoe,car,2200,2200,2400.0,2400.0,Kobenhavn N,Kobenhavn NV,Kobenhavn N → Kobenhavn NV,Tuesday,20
eb61383,2025-08-06 09:39:08,2025-08-06 10:31:08,55.691284,12.579947,55.691284,12.579972,52,34,2100,Renault Zoe,car,2100,2100,2000.0,2000.0,Kobenhavn O,Frederiksberg C,Kobenhavn O → Frederiksberg C,Wednesday,9
eb83095,2025-08-06 13:47:08,2025-08-06 14:03:08,55.647697,12.632479,55.64769,12.632487,16,34,2300,Renault Zoe,car,2300,2300,2700.0,2700.0,Kobenhavn S,Bronshoj,Kobenhavn S → Bronshoj,Wednesday,13
ct85059,2025-11-27 13:15:09,2025-11-27 13:57:08,55.681942,12.498368,55.682014,12.498219,42,2,2720,Renault Zoe,car,2720,2720,2500.0,2500.0,Vanlose,Valby,Vanlose → Valby,Thursday,13
dd28391,2025-11-27 16:11:08,2025-11-27 16:21:08,55.677483,12.587869,55.677456,12.587907,10,34,1055,Renault Zoe,car,1050,1050,2720.0,2720.0,Kobenhavn K,Vanlose,Kobenhavn K → Vanlose,Thursday,16
dd51649,2025-11-27 14:53:08,2025-11-27 15:55:09,55.676189,12.559123,55.676254,12.559182,62,34,1615,Renault Zoe,car,1550,1550,2720.0,2720.0,Kobenhavn V,Vanlose,Kobenhavn V → Vanlose,Thursday,14
de88641,2025-11-28 06:13:09,2025-11-28 06:35:08,55.690544,12.578039,55.690544,12.578039,22,34,2100,Renault Zoe,car,2100,2100,2100.0,2100.0,Kobenhavn O,Kobenhavn O,Kobenhavn O → Kobenhavn O,Friday,6
dg12364,2025-11-27 18:01:09,2025-11-27 19:29:08,55.667221,12.596108,55.667294,12.59633,88,34,2300,Renault Zoe,car,2300,2300,2500.0,2500.0,Kobenhavn S,Valby,Kobenhavn S → Valby,Thursday,18
dg12364,2025-11-27 19:49:09,2025-11-27 20:25:08,55.645351,12.599821,55.645351,12.599813,36,34,2300,Renault Zoe,car,2300,2300,2500.0,2500.0,Kobenhavn S,Valby,Kobenhavn S → Valby,Thursday,19
dy44082,2025-11-27 20:43:08,2025-11-27 21:03:08,55.658146,12.553562,55.658146,12.553562,20,89,2450,unknown,unknown,2450,2450,2100.0,2100.0,Kobenhavn SV,Kobenhavn O,Kobenhavn SV → Kobenhavn O,Thursday,20
dy44082,2025-11-27 21:41:08,2025-11-27 21:57:09,55.704151,12.590336,55.704151,12.590343,16,89,2100,unknown,unknown,2100,2100,2100.0,2100.0,Kobenhavn O,Kobenhavn O,Kobenhavn O → Kobenhavn O,Thursday,21
dy44087,2025-11-27 18:53:08,2025-11-28 05:37:08,55.702236,12.506234,55.702236,12.50624,644,34,2700,Renault Zoe,car,2700,2700,2100.0,2100.0,Bronshoj,Kobenhavn O,Bronshoj → Kobenhavn O,Thursday,18
ec12343,2025-11-27 13:15:09,2025-11-27 14:15:08,55.692894,12.523057,55.692814,12.523096,60,34,2000,Renault Zoe,car,2000,2000,2000.0,2000.0,Frederiksberg C,Frederiksberg C,Frederiksberg C → Frederiksberg C,Thursday,13
ec12343,2025-11-27 14:47:08,2025-11-27 15:09:08,55.682144,12.568706,55.682178,12.568823,22,34,1361,Renault Zoe,car,1050,1050,2000.0,2000.0,Kobenhavn K,Frederiksberg C,Kobenhavn K → Frederiksberg C,Thursday,14
bt88523,2025-08-07 18:43:09,2025-08-08 10:13:09,55.646111,12.504089,55.646061,12.504106,930,6,2500,unknown,van,2500,2500,2100.0,2100.0,Valby,Kobenhavn O,Valby → Kobenhavn O,Thursday,18
cx86700,2025-08-07 08:41:08,2025-08-08 07:33:08,55.69894,12.55118,55.698853,12.55118,1372,34,2200,Renault Zoe,car,2200,2200,2100.0,2100.0,Kobenhavn N,Kobenhavn O,Kobenhavn N → Kobenhavn O,Thursday,8
